,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
2010,https://www.immowelt.de/expose/2dfhz5t,2dfhz5t,0229_H6_069,apartment,"3-Zimmer-Wohnung mit Abstellraum, Gäste-WC und Balkon",Oberursel (Taunus),Erich-Ollenhauer-Straße 35a,61440,2023,1. Geschoss,Gewerblicher Anbieter,3,"77,24 m²",blank,549.000 €,blank,Fußbodenheizung,blank,blank,blank,blank,blank,blank,Wüstenrot Haus- und Städtebau GmbH,Neubau,blank,blank,hessen,2024-06-17 16:51:01
2011,https://www.immowelt.de/expose/2ee425j,2ee425j,291264,apartment,Helle 3 Zimmer Wohnung mit Balkon in Trebur-Geinsheim,Trebur-Geinsheim,Straße nicht freigegeben,65468,1998,1. Geschoss,Gewerblicher Anbieter,3,70 m²,blank,225.000 €,blank,Zentralheizung,D,Wohngebäude,Verbrauchsausweis,blank,"125,00 kWh/(m²·a)",blank,ohne-makler.net - Immobilien selbst vermarkten,blank,blank,nach Absprache,hessen,2024-06-17 16:51:05
2012,https://www.immowelt.de/expose/2efa35s,2efa35s,37174#o7Nc8X,apartment,Top Rendite Objekt im Frankfurter Raum,Rodgau(Dudenhofen),Straße nicht freigegeben,63110,1975,blank,Gewerblicher Anbieter,1,40 m²,blank,135.000 €,blank,Fußbodenheizung,blank,blank,blank,blank,blank,blank,Seiberth Immobilien GmbH,blank,blank,sofort,hessen,2024-06-17 16:51:08
2013,https://www.immowelt.de/expose/2eaus5f,2eaus5f,XGV0NOHM,apartment,Gut geschnittene 2-Zimmer-Wohnung mit Duschbad in Mühltal,Mühltal(Nieder-Ramstadt),Straße nicht freigegeben,64367,1961,Erdgeschoss,Gewerblicher Anbieter,2,"45,85 m²",blank,178.000 €,blank,Zentralheizung,D,Wohngebäude,Bedarfsausweis,29.08.2018 bis 29.08.2028,"118,80 kWh/(m²·a)",Gas,Homeday GmbH,gepflegt,blank,nach Vereinbarung,hessen,2024-06-17 16:51:11
2014,https://www.immowelt.de/expose/2dayu5t,2dayu5t,F-JG0096,apartment,***Charmante*** 3-Zimmer-Wohnung in erstklassiger Lage in Maintal Bischofsheim,Maintal / Bischofsheim,Straße nicht freigegeben,63477,1972,15. Geschoss,Gewerblicher Anbieter,3,91 m²,blank,235.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,IAD Immobilien Agentur Deutschland GmbH,blank,blank,Sofort,hessen,2024-06-17 16:51:14
2015,https://www.immowelt.de/expose/2dlyr5t,2dlyr5t,MF-2109,apartment,**VISTA Immobilien** Familienfreundliche Hochparterre-Wohnung im Woogsviertel,Darmstadt,Straße nicht freigegeben,64287,1965,Erdgeschoss,Gewerblicher Anbieter,4,"91,70 m²",blank,380.000 €,blank,Zentralheizung,G,Wohngebäude,Bedarfsausweis,bis 18.03.2029,"209,40 kWh/(m²·a)",OEL,VISTA Immobilien,renovierungsbedürftig / sanierungsbedürftig,blank,Sofort,hessen,2024-06-17 16:51:18
2016,https://www.immowelt.de/expose/2d93p5t,2d93p5t,VP-1407,apartment,"Keine Käuferprovision! Kaufen Sie ab € 1.489,-mtl.*/ Einfach RIESIG! 5 Zi-ETW, sonnigem S/W-Garten!",Mainhausen / Zellhausen,Straße nicht freigegeben,63533,2001,blank,Gewerblicher Anbieter,6,175 m²,blank,499.900 €,blank,Zentralheizung,C,Wohngebäude,Verbrauchsausweis,bis 02.06.2024,"86,70 kWh/(m²·a)",GAS,RE/MAX FV Immocenter Untermain GmbH,gepflegt,Maisonette,blank,hessen,2024-06-17 16:51:21
2017,https://www.immowelt.de/expose/2d72p5t,2d72p5t,K-1496,apartment,"Solide vermietete Kapitalanlage im Nordend von Langen, TOP!",Langen,Straße nicht freigegeben,63225,1984,3. Geschoss,Gewerblicher Anbieter,2,"43,35 m²",blank,149.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,blank,"164,00 kWh/(m²·a)",Gas,JK IMMOBILIEN,blank,blank,blank,hessen,2024-06-17 16:51:25
2018,https://www.immowelt.de/expose/2desn5t,2desn5t,KCI124024,apartment,Einzigartige Gelegenheit: Ihre Traumwohnung am Eichwald,Kassel / Bettenhausen,Straße nicht freigegeben,34123,1953,1. Geschoss,Gewerblicher Anbieter,k.A.,blank,blank,auf Anfrage,blank,Etagenheizung,blank,blank,blank,blank,blank,blank,KCI Vertriebs GmbH,renoviert / saniert,blank,blank,hessen,2024-06-17 16:51:28
2019,https://www.immowelt.de/expose/2d3tm5t,2d3tm5t,5185-002960,apartment,Zwei in Eins Angebot..: große 5 Zimmer Eigentumswohnung in Rodenbach vielseitig nutzbar,Rodenbach(Niederrodenbach),Straße nicht freigegeben,63517,1974,blank,Gewerblicher Anbieter,5,149 m²,blank,379.000 €,blank,Zentralheizung,B,Wohngebäude,Verbrauchsausweis,16.06.2021 bis 16.06.2031,"62,00 kWh/(m²·a)  - Warmwasser enthalten",Öl,S-Finanzcenter Hanau GmbH,renovierungsbedürftig / sanierungsbedürftig,blank,sofort,hessen,2024-06-17 16:51:31
