,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
537,https://www.immowelt.de/expose/2an3e59,2an3e59,38983-2,apartment,Vermietete 4-Zi-ETW in Walle - keine Selbstnutzung!,Bremen(Walle),Bremerhavener Straße 109,28219,1991,blank,Gewerblicher Anbieter,4,"85,54 m²",blank,208.000 €,blank,Zentralheizung,D,Wohngebäude,Bedarfsausweis,seit 09.10.2020,"113,00 kWh/(m²·a)",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:46:43
538,https://www.immowelt.de/expose/294fm5y,294fm5y,39113-27,apartment,Käufer Provisionsfreie 2-Zimmer- ETW in der Neustadt,Bremen(Alte Neustadt),Friedrich-Garves-Straße 2,28199,1986,2. Geschoss,Gewerblicher Anbieter,2,46 m²,blank,154.000 €,blank,Zentralheizung,D,Wohngebäude,Bedarfsausweis,seit 17.07.2016,"113,00 kWh/(m²·a)",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:46:46
539,https://www.immowelt.de/expose/29etw5v,29etw5v,39039-4,apartment,Käufer Provisionsfreie 1 1/2-Zimmer- ETW in St. Magnus,Bremen(St. Magnus),Weizenfurt 2a,28759,1959,1. Geschoss,Gewerblicher Anbieter,1,"40,74 m²",blank,69.000 €,blank,Etagenheizung,F,Wohngebäude,Bedarfsausweis,seit 12.07.2015,"177,00 kWh/(m²·a)",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:46:49
540,https://www.immowelt.de/expose/29pqr5v,29pqr5v,eri   9152,apartment,Modernisierte 1 Zi-Single-Wohnung im beliebten Viertel,Bremen(Fesenfeld),Straße nicht freigegeben,28203,1925,blank,Gewerblicher Anbieter,1,42 m²,blank,145.000 €,blank,Etagenheizung,F,Wohngebäude,Bedarfsausweis,04.04.2018 bis 01.04.2028,"189,00 kWh/(m²·a)",GAS,Rieger Immobilien,gepflegt,blank,blank,bremen,2024-06-16 14:46:52
541,https://www.immowelt.de/expose/29y2n5v,29y2n5v,6530#6xLSjr,apartment,Möbliertes Apartment in der Bremer Südvorstadt,Bremen(Südervorstadt),Straße nicht freigegeben,28201,1970,1. Geschoss,Gewerblicher Anbieter,4,92 m²,blank,349.000 €,Gas,blank,D,Wohngebäude,Verbrauchsausweis,11.04.2017 bis 10.04.2027,"115,00 kWh/(m²·a)  - Warmwasser enthalten",Gas,Würfel Immobilien,blank,blank,sofort,bremen,2024-06-16 14:46:54
542,https://www.immowelt.de/expose/29g3w5t,29g3w5t,38986-13,apartment,"Anleger aufgepasst: 3 Zimmerwohnung in St. Magnus, Käufer provisionsfrei",Bremen(St. Magnus),Weizenfurt 45,28759,1958,Erdgeschoss,Gewerblicher Anbieter,3,"71,14 m²",blank,129.700 €,blank,Etagenheizung,E,Wohngebäude,Verbrauchsausweis,seit 27.07.2018,"134,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:46:57
543,https://www.immowelt.de/expose/2aswl5p,2aswl5p,3680 (1/3680),apartment,!!! BARKHOF !!! 2-Zimmer Wohnung in Bestlage!,Bremen(Barkhof),Straße nicht freigegeben,28209,1953,1. Geschoss,Gewerblicher Anbieter,2,49 m²,blank,150.000 €,blank,Etagenheizung,blank,Wohngebäude,Verbrauchsausweis,21.01.2014 bis 20.01.2024,"81,90 kWh/(m²·a)",Gas,HB-HB-Immobilien Kpt. Heinrich Behrmann,gepflegt,blank,sofort,bremen,2024-06-16 14:47:00
544,https://www.immowelt.de/expose/29gyq5h,29gyq5h,39114-017,apartment,Schöne 3 Zimmerwohnung in Rönnebeck. Käufer provisionsfrei.,Bremen(Rönnebeck),Kreinsloger 143c,28777,1968,1. Geschoss,Gewerblicher Anbieter,3,"65,06 m²",blank,119.500 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,seit 09.11.2017,"163,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:03
545,https://www.immowelt.de/expose/29fyq5h,29fyq5h,39114-016,apartment,4 Zimmerwohnung in ruhiger Lage. Käufer provisionsfrei.,Bremen(Rönnebeck),Kreinsloger 143c,28777,1968,Erdgeschoss,Gewerblicher Anbieter,4,"79,74 m²",blank,146.500 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,seit 09.11.2017,"163,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:06
546,https://www.immowelt.de/expose/29cyq5h,29cyq5h,39114-011,apartment,Ruhige 3 Zimmerwohnung in Rönnebeck. Käufer provisionsfrei,Bremen(Rönnebeck),Kreinsloger 143b,28777,1968,Erdgeschoss,Gewerblicher Anbieter,3,"65,06 m²",blank,119.500 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,seit 09.11.2017,"163,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:08
547,https://www.immowelt.de/expose/29ayq5h,29ayq5h,39114-002,apartment,3 Zimmer ETW in Rönnebeck. Käufer provisionsfrei.,Bremen(Rönnebeck),Kreinsloger 143,28777,1968,Erdgeschoss,Gewerblicher Anbieter,3,"64,02 m²",blank,118.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,seit 09.11.2017,"163,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:11
548,https://www.immowelt.de/expose/298yq5h,298yq5h,39114-001,apartment,3 Zimmerwohnung in ruhiger Lage. Käufer provisionsfrei!,Bremen(Rönnebeck),Kreinsloger 143,28777,1968,Erdgeschoss,Gewerblicher Anbieter,3,"61,53 m²",blank,113.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,seit 09.11.2017,"163,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:14
549,https://www.immowelt.de/expose/29bvq5h,29bvq5h,39044-46,apartment,Käufer provisionsfrei. St. Magnus: 4-Zimmer-Wohnung mit Loggia,Bremen(St. Magnus),Weizenfurt 36,28759,1958,Erdgeschoss,Gewerblicher Anbieter,4,"75,18 m²",blank,142.000 €,blank,Zentralheizung,D,Wohngebäude,Verbrauchsausweis,seit 13.07.2020,"119,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:17
550,https://www.immowelt.de/expose/29rcg5v,29rcg5v,39044-36,apartment,Käufer provisionsfrei. St. Magnus: 3-Zimmer-Wohnung mit Loggia,Bremen(St. Magnus),Weizenfurt 32,28759,1959,1. Geschoss,Gewerblicher Anbieter,3,"70,18 m²",blank,133.000 €,blank,Etagenheizung,D,Wohngebäude,Verbrauchsausweis,seit 20.11.2018,"118,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:20
551,https://www.immowelt.de/expose/294vq5h,294vq5h,39043-18,apartment,Provisionsfrei - Nähe Knoops Park - 4 Zimmer,Bremen(St. Magnus),Weizenfurt 7,28759,1958,2. Geschoss,Gewerblicher Anbieter,4,"79,58 m²",blank,146.500 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,seit 12.03.2020,"171,00 kWh/(m²·a)  - Warmwasser enthalten",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:23
552,https://www.immowelt.de/expose/293vq5h,293vq5h,39042-11,apartment,"4 Zimmerwohnung in ruhiger Lage, St. Magnus.  Käufer provisionsfrei!",Bremen(St. Magnus),Weizenfurt 51,28759,1959,1. Geschoss,Gewerblicher Anbieter,4,"74,79 m²",blank,142.000 €,blank,Etagenheizung,D,Wohngebäude,Bedarfsausweis,seit 27.05.2020,"117,00 kWh/(m²·a)",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:28
553,https://www.immowelt.de/expose/2a74e59,2a74e59,39115-13,apartment,Anleger aufgepasst: 3 Zimmerwohnung in Schwachhausen,Bremen(Gete),Kurfürstenallee 50,28211,1957,Erdgeschoss,Gewerblicher Anbieter,3,"61,73 m²",blank,159.000 €,blank,Etagenheizung,F,Wohngebäude,Bedarfsausweis,seit 09.03.2020,"186,00 kWh/(m²·a)",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:31
554,https://www.immowelt.de/expose/29hyq5h,29hyq5h,39115-2,apartment,Top 3 Zimmerwohnung in Schwachhausen,Bremen(Gete),Kurfürstenallee 46,28211,1957,Erdgeschoss,Gewerblicher Anbieter,3,"61,91 m²",blank,149.000 €,blank,Etagenheizung,F,Wohngebäude,Bedarfsausweis,seit 09.03.2020,"169,00 kWh/(m²·a)",blank,Vonovia SE-Selbstständiger Vertriebspartner,blank,blank,blank,bremen,2024-06-16 14:47:34
